id,date,price,cylinders,strokeratio,sqcm_basearea,condition,grade,yr_estd
1180007005,20140625,265950,3,1.5,1150,4,6,1951
5420300210,20141007,258000,3,1.75,2090,3,6,1986
476000331,20141202,505500,3,2.5,1300,3,8,2005
2558700090,20140506,455000,5,2.5,2240,3,7,1978
4151800410,20141031,1348000,5,3.25,3540,3,10,2005
3586501075,20150109,600000,4,2.25,2840,3,8,1958
4136870110,20150205,329800,4,2.5,2080,3,8,1996
6623400090,20150421,222000,2,1,1550,3,6,1947
1560800150,20150405,450000,4,2.5,1900,3,7,1962
2770605548,20141218,952000,3,3.5,2760,3,9,2004
2023700040,20140723,625000,4,2,1410,3,8,1927
1164000040,20150312,226800,2,1,1240,4,7,1960
7135520650,20141212,1205000,5,4.25,4420,3,11,2000
3528400180,20141003,350000,4,2.75,3390,4,7,1961
7820000015,20150312,395000,3,1.75,1400,3,7,1962
1105000229,20140919,285000,5,3,2110,3,7,2002
3625059166,20150107,553000,3,1,1310,3,7,1948
8108600442,20150505,254000,3,1,1270,4,7,1957
8143600015,20140826,348140,2,1.5,2060,3,6,1924
8731900790,20140626,354950,4,2.75,2530,5,8,1977
6079500230,20140612,706000,3,2.75,1900,5,7,1942
7853302370,20140505,499000,4,2.5,2910,3,7,2006
122069107,20141204,427500,3,1.5,1900,4,7,1971
4204400175,20150217,439000,5,3.5,2880,3,8,1991
2896310120,20141117,545000,4,2.5,2820,3,9,1998
4083301380,20141017,842000,3,1,1620,3,7,1920
1332000100,20141210,685000,4,2.5,3320,3,9,1997
3622069122,20140903,665000,4,3.5,3770,3,9,2003
6052401215,20140609,255000,2,1,1200,5,6,1917
7010700245,20141231,565000,5,2.25,2130,3,8,1959
1311100490,20150225,274000,5,1.75,1950,3,7,1962
9510900360,20140509,260000,3,2,1920,4,7,1969
8679600150,20140507,581000,4,2,2510,4,7,1961
7203600040,20140725,625000,3,1.5,1990,4,7,1926
2212900180,20141229,220000,3,1,1230,5,7,1969
2124079010,20141028,765000,3,2.25,3190,3,9,1982
2424059052,20140710,1325000,6,4.25,5720,3,10,2004
6746700615,20150318,700000,8,2.5,2280,3,7,1911
3298300530,20140924,351000,4,1,1550,4,6,1959
8929000360,20140805,413565,3,2.5,1690,3,8,2014
2291400236,20140612,363000,3,3.25,1651,3,8,2008
6445800120,20150404,679000,4,1.75,2260,4,8,1962
8682261010,20140910,473000,2,1.75,1510,3,8,2005
8045000180,20150421,585888,3,2,1490,4,7,1966
9475700220,20140626,405000,4,2.5,2220,3,7,2001
3222049055,20150116,650000,3,1.75,2800,3,8,1965
1222069133,20150224,415000,4,2.5,2210,4,7,1975
9165100230,20141222,575000,3,2,2150,3,8,1951
8091411120,20140717,220000,3,2.25,1400,3,7,1985
1777600230,20140506,610000,4,3,2450,5,8,1967
5101400862,20140512,499950,3,1,980,3,7,1941
5317100325,20150303,883000,4,2.5,2800,3,9,1990
9324800455,20141023,436000,2,1,1240,3,7,1925
880000208,20141213,320000,3,2.5,1610,3,8,2007
1223089081,20140530,425000,3,1.75,1510,3,7,1989
5556800150,20140515,204700,4,2,1670,3,7,1967
4174600331,20140717,384000,6,3,2320,4,7,1987
5419801120,20150113,314000,3,2.75,1900,4,7,1984
3649100674,20150430,535000,3,2.5,2390,3,9,2003
1525069058,20140626,568000,4,1.75,2110,4,8,1979
7202000220,20150501,426000,4,1.5,1470,4,7,1973
7129301001,20141209,675000,4,2.75,2670,5,8,1908
8860500150,20140613,380000,4,2.5,2540,3,8,2000
7384500110,20140723,685000,3,2.5,3450,4,8,1927
622069123,20140819,429000,3,2,1700,3,7,1991
164000361,20150421,799000,4,1.5,1810,3,7,1968
3438500790,20140920,318500,5,1.75,1550,3,7,1978
2024059110,20150420,925000,3,3.25,4110,3,9,2002
7338400945,20150224,420000,3,1.5,2080,3,7,1963
809003160,20141218,570000,2,1,1100,3,7,1906
8650700090,20140813,1052500,4,2.75,3950,5,8,1960
8151600663,20140917,333000,3,1,1250,4,7,1954
7352200100,20150224,1360000,2,1.75,2620,3,8,1931
1952200220,20140603,660000,3,2.5,2290,4,9,1953
1568100300,20140917,350000,6,4.5,3500,3,7,1980
1568100300,20150121,682500,6,4.5,3500,3,7,1980
2113700485,20141210,399990,5,2.75,1690,5,7,1943
1454600156,20140625,860000,5,3.25,4500,4,8,1968
4204400201,20141021,216180,2,1,1120,3,6,1948
8856890330,20140915,300000,4,2.25,1740,5,8,1989
1922059278,20141014,145000,3,1,1010,3,7,1960
1922059278,20150305,255000,3,1,1010,3,7,1960
6623400356,20140702,250000,3,1.75,1200,3,6,1984
9407111250,20141029,245000,3,1,1020,3,7,1978
5422570760,20141014,445000,3,1.75,1850,4,8,1979
4036800910,20140514,562000,3,1.5,1830,4,7,1957
259600530,20140505,501000,4,1,2070,3,7,1963
6303400981,20150113,190000,3,1.75,1160,4,6,1918
7701990300,20140516,862500,4,2.75,3280,3,10,1996
5700002510,20140611,1085000,5,2.5,2340,4,10,1922
2011400230,20140626,575000,5,3,3690,3,9,1960
1921069059,20141230,250000,1,1,720,4,6,1935
1471700410,20150506,310000,7,1.5,2660,4,7,1962
2102700025,20141009,1400000,5,3.25,4300,3,10,1957
4222300040,20141216,284850,3,1.5,1590,3,7,1969
3649100676,20150219,570000,4,2.5,2590,3,9,2003
372000040,20141003,304000,3,1.75,1720,3,7,1954
7312200040,20141216,560000,4,2.5,1790,4,8,1983
6052400975,20140826,325000,3,1,1590,3,7,1954
826000495,20150206,557510,4,2,1580,3,7,1912
8731900880,20150420,305000,4,2.25,2580,4,9,1967
1523059100,20140902,320000,5,1,1740,4,5,1958
2597550090,20140905,455000,5,2.25,3470,4,8,1978
3581000210,20140904,383001,3,1,1180,4,7,1963
4048400191,20140605,545000,3,1.75,1700,5,6,1931
7578200025,20150408,487500,2,1,1190,3,7,1925
2379300330,20140702,345000,5,2.5,2450,3,8,2002
8917100180,20140604,583000,6,2.75,2630,4,8,1974
3395300180,20140812,534950,3,2.25,2130,3,8,1977
369000690,20140812,403504,4,1,1060,3,6,1904
7977200720,20150427,500000,3,1.75,1480,3,7,1946
2322069175,20150224,319502,3,1.75,1610,3,7,1990
2324039100,20141112,525000,4,2.75,2440,3,8,1960
5631500866,20140506,563000,4,3,3100,3,8,1996
2877101745,20140804,898500,4,2.75,2890,3,8,1911
721069087,20140507,651000,3,2.5,3240,4,10,1991
7934000145,20141201,450000,4,2.75,2900,3,7,1911
6072760360,20150321,665000,4,2.25,2650,4,8,1975
6021501635,20141102,825000,4,2.5,2560,5,8,1929
1821059067,20140625,200000,3,1,1150,4,6,1938
3295750610,20140904,295000,3,2,1760,3,7,1998
2926059146,20141215,748000,4,2.5,3220,3,10,2004
9429500146,20140714,580000,3,2.5,3200,2,9,1967
7893207490,20150212,275000,3,1,1250,3,6,1942
8945300110,20150326,196000,3,1,1000,4,6,1963
8151600610,20140522,235750,2,1,740,2,6,1938
2923049399,20150323,315000,3,2.25,2170,3,8,1965
3260810110,20140825,338000,4,2.5,2370,3,8,1999
5104530770,20150121,353000,4,2.5,2300,3,8,2006
8661000033,20140627,235000,3,1.75,1400,3,7,1998
4017050820,20150320,569999,3,2.5,3080,3,9,1990
226039279,20140918,505000,4,2.25,2350,3,8,1968
1338800785,20150306,1234000,4,3,2660,3,8,1906
2921049079,20140514,299000,2,1.75,1250,4,7,1950
5113260040,20141016,240000,3,2,1100,3,7,1991
3124059023,20150213,1955000,3,1.75,3330,4,8,1960
5351200265,20140911,1265000,4,3.25,3640,5,9,1913
2591010150,20150414,405000,2,1.75,1350,3,7,1986
6163900821,20140624,304000,4,2,1310,4,7,1953
2310060230,20141010,272000,4,2.25,1800,3,7,2003
4449800315,20140620,412000,2,1,1260,3,6,1925
3299600120,20140718,698000,4,2.5,2990,3,9,2001
2490200615,20140609,400000,2,1,1140,3,7,1942
1565950230,20141120,305000,3,2.5,2100,3,8,1994
6402700110,20140910,585000,4,2,2400,4,7,1962
5029450100,20140812,190000,2,1.5,1400,3,7,1982
7525530590,20140720,760000,4,2.5,2990,3,10,1988
226059103,20140527,570000,3,1.75,1930,3,8,1977
6197200021,20141106,144000,3,1,980,3,6,1946
7227500910,20140624,139000,2,1,690,4,5,1942
5100402644,20141119,525000,4,1.5,1430,4,7,1945
748000205,20140716,293000,1,1,1110,3,6,1935
7899800476,20150427,267100,2,2.5,1250,3,7,2005
3885804390,20150421,1500000,4,3.25,3470,3,10,2005
1796370150,20141028,240000,3,2.25,1500,4,7,1992
7935000625,20150409,975000,3,2.5,2530,3,9,1915
1761300100,20140618,279950,5,1.75,2150,4,7,1970
1112700150,20150127,405000,3,1.75,1260,4,7,1979
2622049052,20140516,400000,3,2.5,2740,3,9,1973
423000035,20141124,225000,3,1,960,4,5,1954
1555300490,20141229,250000,3,1,1520,4,7,1967
6802210450,20150331,272950,3,2.25,1570,4,7,1991
7853310150,20140722,625000,5,1,3240,3,9,2007
4086300065,20140718,670000,3,1.75,1280,4,7,1910
809003085,20150401,1065000,3,2.5,2130,5,9,1990
259100110,20140618,540000,3,1.75,1970,5,8,1963
2316800100,20141105,525000,3,2.5,2990,3,9,2003
6414600051,20150303,425000,2,1,1160,3,7,1947
1704900206,20140602,465500,3,1.75,1890,3,7,1965
7853301240,20140717,443500,3,2.5,2170,3,7,2006
3420069055,20141203,350000,4,2.25,1570,4,7,1972
1726069198,20140918,850000,3,2.5,3260,4,9,1984
4468400211,20150220,205000,3,2.25,1250,3,8,2008
1864900230,20140626,315000,4,2.5,1940,4,8,1977
8079040490,20140623,470000,3,2.5,2150,3,8,1992
7856400410,20140729,1100000,4,2.25,3310,4,9,1973
1825079018,20141120,340000,3,1.75,3400,3,7,1979
5151600120,20140618,310000,4,2.5,2660,4,8,1960
4024101050,20140602,305000,3,1,950,3,7,1950
2854800090,20140710,307150,3,1.5,1480,4,7,1959
1726600120,20140701,729032,4,2.5,2840,4,9,1977
627300195,20150303,750000,5,2.5,3240,3,8,1958
2140900100,20150203,289000,4,2.5,1961,3,7,2006
446000150,20150415,480000,3,1,1100,3,7,1950
7436500120,20150219,529000,3,1.75,1500,3,8,1974
6917700195,20140728,585000,3,1.75,1480,4,7,1944
4377000100,20140925,704000,4,2.75,2510,5,8,1976
925049278,20150304,607000,4,2,1490,5,7,1926
7558750120,20150310,580000,3,2.25,2190,3,8,1978
7856610490,20140805,875000,5,2.5,2530,4,8,1976
9346930100,20141015,610000,4,2.5,2440,4,8,1976
114100763,20140728,230000,3,0.75,1040,3,6,1941
7214700580,20140608,510000,4,2.25,2450,3,8,1976
4237901075,20150305,733000,4,2.5,2210,3,7,1977
302000375,20140814,169100,3,2,1050,4,7,1953
302000375,20150506,250000,3,2,1050,4,7,1953
6843300090,20141103,500000,4,2.25,2730,3,8,1977
3524039144,20141007,700000,2,1,1620,3,8,1948
1787250210,20141222,379000,4,2.75,2410,3,8,2001
3022079080,20140715,650000,4,2.5,3420,3,9,2002
2402100205,20141119,412133,2,1,920,3,7,1948
1973800150,20150402,480000,4,2.25,2330,3,8,1962
5315100805,20141218,650000,3,1.75,1940,3,7,1957
8682262240,20150330,505000,2,2.5,1900,3,8,2005
9541600490,20150505,931088,4,2.5,3510,4,9,1957
686200490,20140926,570000,4,1.75,1860,4,8,1964
8121101380,20140813,475000,3,1,1380,4,6,1919
9198600035,20140805,240000,6,1.75,2210,3,7,1959
322069141,20150114,462000,4,2.5,2640,4,8,1979
2523039054,20150210,1115000,3,2.5,4530,5,8,1912
1446401540,20140916,243000,3,1,1500,2,6,1970
9541600015,20150211,660000,4,2.25,2010,4,8,1957
7352200025,20141013,1190000,2,1.75,2080,4,8,1939
853600150,20140524,1680000,4,4.25,5584,3,11,1998
9208900037,20140919,6885000,6,7.75,9890,3,13,2001
7853230720,20140910,368000,3,2.5,2080,3,7,2004
8562750220,20141120,811500,5,4.25,3970,3,9,2004
3995700325,20140604,275000,2,1,770,5,6,1948
2387400120,20140929,650000,4,2.5,2500,3,9,2001
822039146,20150219,485000,3,2,2410,3,7,1995
1925069183,20140815,425000,3,2.5,1340,4,7,1976
6205500580,20141210,530000,3,2.5,2640,3,8,1978
8835400805,20140522,657000,4,1.75,2740,3,8,1954
1518000230,20141231,315000,4,2.75,1580,3,7,2002
4053200410,20140513,273000,4,1.5,2180,4,6,1954
2141300620,20140915,550000,3,2.75,1960,5,8,1975
3278602170,20141215,347000,2,2.25,1560,3,8,2006
3876310300,20140606,525000,5,2.75,2440,4,7,1972
8141200027,20140925,490000,3,1.5,990,3,8,2007
3034200543,20141229,500000,3,2.25,2210,3,8,1978
7787050180,20150128,585000,3,2.75,3080,3,9,2008
3760500475,20141106,926500,4,2.75,2900,3,9,1981
9301301145,20141024,465000,1,1,1020,3,7,1927
5615100330,20150327,200000,4,2,1900,3,7,1975
4139500410,20150126,1680000,6,4.75,5770,3,12,1998
722039087,20140923,220500,2,1,990,2,6,1949
722039087,20150504,329000,2,1,990,2,6,1949
8129700644,20140703,715000,3,4,2080,3,8,1997
8129700644,20150424,780000,3,4,2080,3,8,1997
4443800385,20140818,410000,2,1,1480,3,7,1949
4443800385,20150506,778100,2,1,1480,3,7,1949
7405700015,20150330,406000,3,1,1090,4,7,1952
2780400035,20140505,665000,4,2.5,2800,3,8,1963
5562100325,20141125,305000,2,1,1000,4,7,1947
7437101030,20140822,265000,3,2.5,1640,3,7,1991
3856904610,20141002,485000,4,1,1620,3,7,1923
1423069095,20140507,600000,3,2.5,2460,4,9,1977
2523400205,20150421,510000,2,1.5,1860,3,7,1940
3530420110,20140521,195000,2,1,1080,4,8,1972
6046401030,20140528,432500,3,1.75,1980,3,7,1965
8563000770,20141210,490000,3,1.75,1510,4,7,1967
2215900180,20140711,270000,3,2.5,1690,4,7,1992
2771602450,20140826,370000,2,1.5,1010,3,7,1984
722059233,20141215,327500,3,2.5,2090,3,8,1991
1257201095,20150323,826000,2,1,1060,3,7,1908
4391600035,20140701,510000,3,1.75,1750,3,7,1934
625049310,20150311,587750,2,1,890,3,7,1941
424059100,20150327,449228,5,2.5,3020,3,8,1965
1422029138,20140902,565000,3,2.5,2030,3,9,1999
2723069146,20150424,660000,4,2.5,3170,3,9,2000
5112800042,20141203,400000,5,2.75,2470,5,8,1977
579002870,20140506,612500,4,2,2060,3,7,1949
2461900790,20150313,560000,4,1.75,2120,5,7,1917
6788200360,20140903,727000,3,2.25,2180,5,8,1939
1018000110,20150423,224000,4,3,2300,4,7,1976
7701960720,20141017,1080000,4,2.5,4200,3,11,1990
9477201530,20150423,439000,3,2.25,1480,3,7,1977
1821069072,20140508,335000,3,1.5,2240,2,7,1980
5035300572,20141016,779000,4,1.5,2740,4,8,1937
1023089019,20140730,452000,5,1.75,1830,3,6,1948
2710600015,20150327,775000,4,3,2000,4,7,1947
1502400300,20140916,235000,3,1.75,1380,3,7,1967
4045700115,20141028,370000,3,1.75,1620,4,7,1953
7504010590,20141114,790000,4,3,3180,4,9,1976
4389200610,20141201,903000,2,1.5,1140,4,6,1947
1321039076,20140627,209950,3,1,970,4,6,1967
4123800180,20140827,309000,3,2.5,1780,3,7,1988
6415100410,20140609,440000,3,1.75,2240,3,7,1948
4420600015,20141006,571500,4,2.25,2810,3,8,1959
3856901880,20140815,514000,2,1,920,4,7,1906
3878900395,20140728,323000,3,1.75,1830,3,7,1947
9183701345,20141103,290000,2,1.75,1560,3,8,2002
7768700300,20141205,2575000,4,4.25,5540,3,11,2006
3536900110,20141009,1362500,3,2,2310,3,10,1979
7518503830,20140723,551000,4,1.5,1470,3,7,1946
2125059161,20141023,960000,4,2.5,3430,5,10,1979
2597520720,20141103,720000,5,2.5,2900,3,9,1989
109200730,20140506,218000,3,1.75,1850,3,8,1979
2621750110,20141223,334950,4,2.5,2190,3,8,1997
8644400040,20140729,605000,4,2.25,2510,4,9,1979
4237901345,20141217,825000,4,3.25,3200,3,9,2006
8731982250,20140812,268500,4,1.75,1670,4,8,1974
7942100180,20140627,230000,3,1.75,1010,5,7,1969
3324079089,20141121,1335000,4,4,5050,3,10,2000
7147800015,20150401,245500,2,1.5,1430,3,7,1955
2826049023,20140729,440000,3,2.25,1880,3,7,1982
3905081530,20141007,571500,4,2.75,2180,4,8,1993
9543000945,20150427,182500,3,2.25,1830,3,7,1997
402000145,20141028,217000,2,1,970,3,6,1951
4364200015,20150109,335000,2,1.5,1170,5,6,1941
2979800845,20140524,501000,2,1,1010,5,7,1924
7230900120,20141027,339950,3,2.5,2140,3,8,1979
5018200155,20150121,340000,3,1.75,2230,3,8,1968
6743700317,20150204,582500,2,1,1140,3,6,1966
3738900035,20140825,298800,2,1,860,3,6,1948
1328300040,20150312,317500,6,1.75,2540,3,8,1977
952000495,20150402,598000,4,2.5,2420,5,7,1926
7996700220,20150430,375000,2,2.25,1640,3,8,1980
7972601445,20150116,465000,4,2.25,2550,4,9,1996
3751601785,20150225,551870,3,2.5,2507,3,8,2006
7212650650,20140508,295000,3,2.5,1920,3,8,1993
2413300730,20140924,263500,4,1.75,2210,3,8,1977
8127700735,20140616,1095000,4,4,3530,5,8,1958
2113701080,20141112,300000,2,1,1100,5,6,1920
5700000120,20140722,780000,4,1,3390,3,8,1924
3172600031,20150327,325000,3,1.5,1590,3,7,1956
66000265,20140807,370000,2,1,820,3,7,1949
4045800040,20140725,715000,4,2.5,2370,5,8,1974
1430800100,20150116,356000,4,2,1600,5,7,1938
2473411240,20150324,329950,4,1.75,1740,3,8,1976
2877100985,20140623,490000,3,2.25,1470,3,8,1984
4310701575,20140610,429000,3,3.25,1410,3,8,2005
7715801030,20150331,510000,4,2.5,1620,4,7,1983
7202331050,20140924,550000,3,2.5,2360,3,7,2003
8820903555,20150105,467500,3,1,1830,4,7,1956
5708500315,20140623,615000,5,2,2130,5,7,1926
526059103,20141013,325000,2,1,990,4,6,1953
1352300315,20140808,219950,2,1,1010,3,6,1907
3307700150,20150413,950000,3,1,1720,4,7,1946
809001400,20140922,925000,3,1,1630,4,8,1912
6123600090,20140519,251200,4,1.5,1310,3,7,1953
8651401720,20140918,215000,3,1.5,1610,4,6,1968
6386700110,20140805,245000,3,2,1850,4,7,1970
8100900115,20150206,259000,3,1.75,1270,3,6,1922
7549801395,20141113,349950,4,1.5,1420,3,7,1925
226059096,20141118,1565000,5,4.5,5220,3,11,2001
6021502070,20150508,600000,2,1,1410,3,7,1939
2767603608,20141002,405000,2,1.5,1170,3,8,2001
425059103,20141202,625000,3,2.5,1860,3,8,1993
1624079057,20140717,430000,4,1,1620,3,7,1943
1931300688,20150429,533000,3,3,1280,3,8,2004
7732650120,20140728,1050000,4,2.5,2750,3,10,1999
179001425,20141024,230000,3,1.75,1420,3,5,1931
5469300330,20140905,275000,4,1.75,2000,5,7,1975
3678900110,20140610,403000,2,1,1100,4,7,1926
3388300730,20140910,550388,3,3,1720,5,7,1966
4037600115,20140922,415500,3,1.5,1240,3,7,1958
4083302485,20150420,913000,3,1.75,2170,4,7,1925
7857000716,20150313,334998,2,1,1800,3,6,1942
8857600490,20140509,201500,3,1,1160,4,7,1959
925069100,20150327,820000,3,2.5,3030,3,10,1997
4077800518,20140611,371000,3,1,890,3,7,1951
2212200100,20141022,229950,4,2.5,2150,5,7,1976
2212200100,20150422,344900,4,2.5,2150,5,7,1976
5100403876,20140820,840000,3,2.5,2060,3,8,1924
821049191,20140916,285000,3,1.5,1380,4,7,1967
126039599,20150326,475000,4,2.25,1800,3,7,1979
1218000195,20150303,420000,2,1,1460,3,6,1924
9287800375,20141030,685000,3,2,2210,3,7,1909
926069140,20140721,879000,4,3,3590,3,10,2005
2407000145,20150120,197200,3,1,1140,3,6,1942
452001280,20140703,529950,3,1,1240,5,7,1909
425069020,20140505,1090000,4,2.5,4340,3,11,1992
4232901120,20140520,792000,3,1.5,1570,3,8,1915
4233400490,20140820,262000,3,2.5,1680,4,7,1994
4302201005,20141007,353900,3,1.75,1560,5,6,1927
2026079055,20140818,380000,1,1.5,1200,3,7,1983
5104510120,20150327,305000,3,2.5,1690,3,7,2002
7857003851,20150420,440000,4,2,2310,3,7,1994
1257202430,20140617,1008000,4,3.5,2650,3,9,2001
5104511530,20140919,549900,5,3,3610,3,8,2003
522069111,20150127,678500,4,3,2620,3,8,1992
5379804537,20140826,270000,3,2.25,1760,3,7,1986
3034200410,20150330,430000,3,1,940,4,7,1949
5700003630,20140630,1925000,5,4.25,4830,4,11,1914
7203220410,20140813,790500,4,2.75,3350,3,9,2014
2426049168,20141017,447450,3,2.25,1570,3,8,1991
9828701565,20150209,375000,3,2,2240,3,7,1954
259600620,20150206,565000,4,2,1950,4,7,1963
5312100040,20150423,400000,2,1,1010,4,6,1918
1938400040,20150220,246000,3,1.5,1630,4,8,1976
6632900405,20141029,329922,3,1.75,1420,3,7,1967
2125059123,20150414,1249000,5,3.25,3950,3,10,1969
6411600113,20150420,375000,3,1,1210,4,6,1910
6381500035,20140508,385000,3,1.75,1890,3,7,1944
7518500985,20140903,591500,4,2.5,1690,4,7,1912
5149800040,20140918,255000,4,2,2560,4,7,1960
3211000930,20150316,275000,3,1.5,1350,3,7,1959
1853081250,20141229,800000,4,2.75,3120,3,9,2010
6632300040,20150425,327000,2,1,1140,3,7,1952
6117501755,20141230,355000,4,1.5,2230,4,7,1954
6163900411,20141003,310000,2,1,1050,4,6,1947
1924069039,20140519,869000,5,3.25,4180,4,8,1979
4058801065,20140808,272000,3,2,1200,5,7,1942
1223089038,20140711,665000,5,2.25,3320,3,9,2000
5420800090,20141117,225000,3,2.5,1590,3,7,1989
2591720360,20141226,375000,3,2.5,2750,3,9,1989
9286750100,20140610,375500,3,1.5,1530,3,8,1975
2392100090,20150402,550000,3,1.75,1570,3,7,1948
4302201085,20140918,248000,3,1,1470,3,7,1946
4302201085,20150506,546940,3,1,1470,3,7,1946
7215730580,20140902,680000,4,3,3150,3,9,2001
2095500120,20140718,350000,4,2.5,2380,3,8,1997
136000220,20150325,593000,2,2.5,2000,3,8,1994
3834000720,20150319,390000,2,1,1140,3,7,1958
3523029077,20141007,297000,3,1,1340,4,7,1924
42000065,20150305,355000,2,1,1450,4,7,1965
3275330120,20140814,309900,3,2.5,2020,3,7,1987
2312400230,20140924,257000,3,2.25,1810,3,7,1992
3472800065,20140826,1698000,4,3,3600,4,9,1959
7518501140,20150113,300000,3,2,1260,3,7,1987
9126100815,20141217,500000,3,2,1560,3,8,2014
2769600590,20141016,900000,8,4,4020,3,8,1968
7215730040,20140515,695000,4,3,3150,3,9,2001
8155760040,20141218,213400,4,2.5,1680,3,7,2001
1376800220,20140709,425000,2,1,1320,3,7,1939
3623059101,20140811,420000,3,3,2700,4,9,1986
7010701016,20150209,411000,1,1,1080,3,7,1948
1025069210,20150209,762500,4,2.25,3130,3,9,1986
721049096,20140527,569950,5,4.5,4850,3,10,2001
7347600210,20150424,258000,4,1,1220,5,6,1916
3630030180,20150224,499000,3,2.25,1780,3,8,2004
9353300820,20150511,310000,3,1,1250,4,7,1961
4310702876,20141103,398500,2,2.5,1780,3,8,2005
5647900120,20140613,250600,4,2.5,1930,3,7,1981
4123800580,20140812,352000,4,2.5,2470,3,7,1985
6169901006,20140715,600000,2,1,1180,3,7,1909
3735901080,20150324,645000,3,1,2270,4,7,1946
5104520620,20140724,291500,4,2.5,1770,3,7,2004
2422049107,20140508,350000,4,1.75,2250,4,8,1940
3260700360,20140919,279000,3,2.5,1540,3,7,1974
1862400057,20150304,320000,2,1,820,3,6,1940
8682262720,20150310,495000,2,2,1580,3,8,2004
3183110180,20140828,490000,4,2.5,2430,3,7,1989
7986400360,20140717,770000,5,1.5,2160,4,8,1926
1789900065,20140709,215000,3,1.75,1770,3,8,1959
222069057,20150330,665000,3,3.5,3580,3,9,2005
3822200164,20140819,423500,3,2.25,1890,3,7,1987
1931300665,20141009,850000,3,3,1910,3,9,1900
1443500385,20140513,155000,2,1,910,3,6,1943
259600410,20150413,505000,3,2.25,1460,3,7,1963
3630120880,20150227,780000,3,3.5,3310,3,9,2005
2822049210,20140825,165000,3,1.5,1630,3,7,1970
6821100015,20140828,707000,2,2.5,2130,5,8,1972
2267000458,20150501,497000,3,2.5,1220,3,8,2000
2976800115,20141105,349170,4,1.75,1670,3,7,1955
7436600090,20150102,287000,4,1.5,1300,3,7,1963
6072800205,20141119,2375000,4,2.5,3220,3,10,1969
3296000110,20140602,645000,4,2.5,2430,5,8,1963
5054800110,20141016,238000,5,2.25,2240,3,7,1990
5054800110,20150213,328000,5,2.25,2240,3,7,1990
7443000652,20141103,365000,2,1.5,790,3,8,2003
3995700220,20150317,380000,3,1,1380,4,7,1948
4191400090,20150310,525000,4,1.5,1680,3,7,1962
7518505070,20140625,402000,4,2.25,2000,5,7,1926
9144300110,20150424,308000,2,1,1680,3,7,1969
7853301930,20141009,405000,3,2.5,1960,3,7,2006
3586500770,20140923,808000,3,1.75,2590,3,8,1951
7203100730,20150210,875000,4,3.5,3790,3,9,2010
8644400180,20150319,860000,3,2.5,2370,4,8,1982
2071500011,20140811,367500,4,2.25,1930,3,8,1960
5423600100,20140805,604000,6,3.5,2580,3,8,1987
3734900110,20150204,230000,2,0.75,890,3,6,1934
2126049154,20141217,435000,4,2.75,2160,3,7,1978
1864700300,20141010,347500,4,2.5,1970,3,7,2007
1310930100,20150318,525000,4,1.75,1570,3,7,1981
8103000110,20140603,280000,2,1.5,1480,4,7,1940
8103000110,20150205,490000,2,1.5,1480,4,7,1940
7227501765,20150323,265000,4,1.75,1430,5,6,1942
824069188,20140902,645000,4,2.25,2720,4,8,1979
1402000210,20150427,390000,3,2.25,2420,4,8,1964
5412400180,20150417,267500,3,2.5,1400,3,7,1988
8894200150,20141217,1275000,4,3.5,5844,3,11,2007
4037500110,20140506,404000,4,1.75,1840,3,7,1958
1843100540,20150429,380000,3,2.25,2530,3,8,1989
7856620210,20140808,812500,4,2.75,2810,4,9,1978
425200145,20140703,265000,3,1,1020,5,7,1959
6073300750,20140709,480000,5,2.75,2550,5,8,1967
6450301220,20140916,264000,1,1,710,3,6,1939
3401700150,20150423,1350000,5,3,5530,3,10,1969
7200001254,20140709,550000,4,1.75,2150,4,7,1966
9828201745,20150504,615000,2,1.5,880,3,7,1929
9238500410,20140519,464000,3,1.75,1630,3,8,1967
2587910180,20140716,365000,3,1,1380,3,8,1976
8663200450,20140715,490000,4,2.25,2800,3,8,1977
1310960220,20140626,280927,4,2.25,2070,4,8,1977
396100110,20140516,282613,2,1,830,4,6,1954
7785350490,20141023,675000,3,2.25,2770,3,10,1982
1795900210,20140518,575550,4,2.5,2060,3,8,1985
1796370730,20140520,259900,3,2,1490,4,7,1990
7787100210,20141209,450000,4,2.25,2120,3,8,1996
1137450120,20140729,487500,4,2.5,2810,3,9,2013
1921059303,20150128,275000,4,2.25,2400,4,7,1973
6699000610,20140811,305000,3,2.5,2460,3,8,2002
3621059048,20141010,395000,3,1.75,2030,4,8,1977
2620069077,20150422,215000,3,1,880,4,6,1940
3083000910,20140708,410000,3,2,1320,4,7,1920
192600100,20140626,440000,4,2.5,2160,4,7,1976
5608010750,20140829,1160000,4,3.5,4190,3,11,1994
6140100150,20141125,500000,4,2,2280,4,7,1956
9550203690,20141120,961000,5,2.75,2590,3,8,1909
5423010180,20140724,825000,4,2.25,2770,4,9,1979
2919200665,20141103,734000,3,1.75,2145,5,8,1910
2122059199,20141002,490000,4,4.25,4480,3,7,2003
3601200017,20140702,175000,4,2.5,1780,3,7,1991
2658000115,20140618,190000,1,1,720,3,6,1914
7349400610,20140812,305000,4,2.25,2050,4,7,1978
868001790,20150316,1300000,3,1,2040,5,8,1940
1105000015,20140609,417000,2,1,920,3,6,1919
2919201385,20141113,275000,2,1,680,2,5,1906
7202470100,20141210,661000,3,2.5,1940,3,8,1991
2832100910,20140708,435000,4,2.75,2230,3,8,1998
